id,name,inhabitants,status_index,status_index_class,dynamic_index,dynamic_index_class,status_dynamic_index,status_dynamic_index_class,inhabitants,s1_percentage_unemployed,s3_percentage_transfer_payments_recipients,s4_percentage_transfer_payments_recipients_below_15_years,d1_percentage_unemployed,d3_percentage_transfer_payments_recipients,d4_percentage_transfer_payments_recipients_below_15_years,inhabitants,z_s1_percentage_unemployed,z_s3_percentage_transfer_payments_recipients,z_s4_percentage_transfer_payments_recipients_below_15_years,z_d1_percentage_unemployed,z_d3_percentage_transfer_payments_recipients,z_d4_percentage_transfer_payments_recipients_below_15_years,inhabitants,k01_youth_unemployment,k02_single_parent_households,k03_old_age_poverty,k04_children_with_migration_background,k05_inhabitants_with_migration_background,k16_foreigners,k06_change_proportion_of_foreigner,k17_non_eu_foreigners,k07_foreign_transfer_recipients,k09_simple_residential_area,k10_duration_of_residence_over_5_years,k11_migration_volume,k12_balance_of_migration,k13_balance_of_migration_of_children_below_6
02100103,Am Berlin Museum,5382.0,4.0,sehr niedrig,-,negativ,4-,"Status sehr niedrig , Dynamik negativ",5382.0,10.45886,25.23226,50.76253,2.77273,-1.94186,3.81719,5382.0,1.86395,2.02386,1.57448,5.46229,sehr niedrig,1.82914,5382.0,5.60897,26.10229,25.9325,85.04673,63.35935,32.32999,1.48318,76.89655,35.27569,100.0,66.7583,24.04109,1.23233,-1.43238
02100104,Moritzplatz,5567.0,4.0,sehr niedrig,-,negativ,4-,"Status sehr niedrig , Dynamik negativ",5567.0,12.0437,26.76486,56.93512,2.28274,-1.50105,3.51897,5567.0,2.4023,2.24055,1.94511,6.58796,sehr niedrig,1.2975,5567.0,5.63187,29.26421,18.57585,91.74484,69.3192,37.25525,0.02481,82.64224,38.8497,100.0,71.88389,21.44071,0.06405,-2.42345
02100105,Prinzenstraße,9604.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig , Dynamik stabil",9604.0,12.92965,29.73761,63.83812,2.08234,-3.18985,-0.793080000000003,9604.0,2.70324,2.66086,2.35959,7.72369,sehr niedrig,1.08007,9604.0,8.4674,29.52102,18.54251,89.67952,71.25156,34.66264,0.02225,81.31571,42.59705,100.0,76.1633,18.54789,-1.05981,-5.2549
02100106,Wassertorplatz,5009.0,4.0,sehr niedrig,-,negativ,4-,"Status sehr niedrig , Dynamik negativ",5009.0,12.27336,29.34718,61.7207,3.2022,-2.01342,1.67198,5009.0,2.48031,2.60566,2.23245,7.31842,sehr niedrig,2.29511,5009.0,8.4375,25.20325,26.84887,82.90686,65.34238,31.90258,-0.7557,78.91114,45.6241,100.0,71.50628,18.75182,-0.69671,-5.58708
02200207,Gleisdreieck,2067.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",2067.0,0.99857,3.0479,6.16622,0.10134,-0.24819,-0.28539,2067.0,-1.34957,-1.11274,-1.10326,-3.56557,hoch,-1.06929,2067.0,0.0,13.38912,2.73973,52.21675,40.10643,23.22206,1.76955,65.41667,5.12249,55.73295,19.45607,31.08233,6.27966,-4.08034
02200208,Rathaus Yorckstraße,6008.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",6008.0,5.49548,12.38349,24.35424,1.12021,-1.37286,-3.28621,6008.0,0.17796,0.2072,-0.01118,0.37398,mittel,0.03617,6008.0,5.34224,28.87701,14.00602,53.40909,44.32423,28.14581,-0.92453,62.32998,22.67706,31.09188,62.74373,32.9718,-1.23282,-6.98636
02200209,Viktoriapark,10969.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",10969.0,4.11074,8.38727,16.11625,0.79681,-1.0827,-1.66005,10969.0,-0.29241,-0.35782,-0.50582,-1.15605,mittel,-0.31471,10969.0,3.08057,22.32558,12.60126,51.48515,40.62358,24.86097,0.02378,58.19582,15.00982,2.87173,62.82237,27.64264,-0.96059,-2.42164
02200210,Urbanstraße,12384.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",12384.0,4.63859,10.12597,19.42634,1.21127,-0.820309999999999,-0.548300000000001,12384.0,-0.11311,-0.11198,-0.30707,-0.53216,mittel,0.13497,12384.0,3.35508,28.52081,13.4413,53.30717,43.76615,27.72125,0.1057,57.99592,16.87817,0.0,63.10283,28.07421,-2.11506,-7.43298
02200211,Chamissokiez,14760.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",14760.0,4.6166,9.85095,17.35107,1.26044,-0.362860000000001,-1.69112,14760.0,-0.12058,-0.15087,-0.43168,-0.70313,mittel,0.18832,14760.0,4.85953,29.87304,13.55082,53.78973,41.84282,24.68835,-0.86934,61.05928,14.47044,0.0,66.40392,26.9661,-1.4862,-5.30539
02200212,Graefekiez Süd,8602.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",8602.0,7.96134,17.33318,34.8763,2.49354,-2.13123,-1.83754,8602.0,1.01558,0.90703,0.62061,2.54322,mittel,1.52622,8602.0,8.62697,30.30303,16.50602,63.99731,50.36038,27.13322,0.05231,65.80977,28.23306,12.70635,69.35998,21.36096,-0.46162,-4.63955
02200213,Graefekiez Nord,10284.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",10284.0,4.83483,11.40607,17.7761,1.07703,-0.424160000000001,-1.43819,10284.0,-0.04645,0.06901,-0.40616,-0.3836,mittel,-0.01068,10284.0,5.8753,28.46639,16.49387,55.81854,45.57565,29.22015,0.66244,57.00499,18.29091,30.30922,64.04667,27.28836,-1.1548,-6.20713
02300314,Oranienplatz,7587.0,4.0,sehr niedrig,-,negativ,4-,"Status sehr niedrig , Dynamik negativ",7587.0,10.22903,21.61592,47.93103,3.05504,-1.17537,2.21099,7587.0,1.78588,1.51255,1.40447,4.7029,sehr niedrig,2.13544,7587.0,7.85536,30.71104,20.98901,73.65989,60.95954,36.83933,-1.03519,80.39356,33.65469,100.0,73.10174,20.86514,-1.19882,-3.63454
02300315,Lausitzer Platz,8723.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil",8723.0,8.37658,19.6492,37.23958,2.46338,-1.0031,1.21628999999999,8723.0,1.15663,1.23448,0.76251,3.15362,niedrig,1.4935,8723.0,6.9255,32.14286,21.54964,69.45848,57.76682,34.83893,0.66672,74.23495,29.32274,100.0,70.2553,24.51244,-1.46597,-4.04452
02300316,Köpenicker Straße,4215.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",4215.0,6.65615,16.18031,31.96078,0.951560000000001,-1.07964,2.23637,4215.0,0.57223,0.74402,0.44555,1.7618,mittel,-0.14681,4215.0,5.67164,32.8841,21.68224,63.7138,49.37129,28.9917,-0.32915,68.08511,25.80952,100.0,68.51852,22.07851,-0.5721,-6.88784
02300417,Reichenberger Straße West,8433.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",8433.0,7.66651,16.74374,33.23917,1.94627,-1.76445,-4.23814,8433.0,0.91543,0.82369,0.52231,2.26143,mittel,0.93244,8433.0,6.73712,31.27517,18.64198,67.80604,55.09309,34.3057,-0.64259,68.47563,24.74708,100.0,65.66243,25.86548,-1.03586,-6.38738
02300418,Reichenberger Straße Ost,7710.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7710.0,6.69401,13.46304,23.81974,1.92366,-1.39286,-3.398,7710.0,0.58509,0.35984,-0.04327,0.90166,mittel,0.90791,7710.0,7.29335,31.15502,18.1552,54.7329,48.01556,30.42802,0.19338,62.23359,19.52941,90.85603,66.00327,26.52773,-1.59852,-5.39556
02300419,Wrangelkiez,10903.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",10903.0,6.22411,12.94139,24.55043,1.23636,-1.06684,0.25413,10903.0,0.42547,0.28608,0.0006,0.71215,mittel,0.16219,10903.0,4.85537,30.19272,15.87983,59.27419,51.27029,33.33028,-0.11047,65.65768,20.81505,100.0,66.40723,27.60182,-1.6798,-8.8226
02400520,Barnimkiez,5451.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",5451.0,7.10692,11.0255,33.33333,1.97788,-1.77598,-3.36088,5451.0,0.72535,0.0152,0.52796,1.26851,mittel,0.96673,5451.0,5.91133,41.12903,2.21811,59.52381,31.66391,17.68483,1.61804,73.13278,27.61905,0.0,71.08434,17.74128,2.33948,15.90702
02400521,Friedenstraße,7858.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7858.0,4.36859,8.72996,21.73913,1.51145,-1.01074,-2.26087,7858.0,-0.20482,-0.30936,-0.1682,-0.68238,mittel,0.46066,7858.0,1.87075,33.19559,3.86831,50.99099,33.97811,21.36676,1.77788,63.07326,18.05979,0.0,58.75,28.67604,2.74935,2.57896
02400522,Richard-Sorge-Viertel,11262.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",11262.0,3.29814,6.55301,13.20631,0.64748,-0.375380000000001,-0.77732,11262.0,-0.56844,-0.61716,-0.68055,-1.86615,mittel,-0.47673,11262.0,2.60631,28.125,3.12738,41.43713,29.55958,18.93092,1.64132,57.12946,13.93678,0.0,59.13257,27.45967,0.39525,-7.51978
02400623,Andreasviertel,13307.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",13307.0,5.78179,13.33133,37.24305,1.2323,-0.439490000000001,-2.28575,13307.0,0.27522,0.34121,0.76272,1.37915,mittel,0.15779,13307.0,3.89105,37.98646,5.79182,68.80978,45.69024,29.57842,2.35615,75.73679,21.68706,0.0,58.13454,28.15499,0.76919,0.03404
02400624,Weberwiese,11314.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",11314.0,3.63207,5.88651,10.94891,1.17363,0.0631300000000001,2.29812,11314.0,-0.45501,-0.71139,-0.81609,-1.98249,mittel,0.09413,11314.0,1.90217,28.82788,3.95623,37.31237,33.43645,23.92611,4.14118,58.33025,9.68832,0.0,58.52309,36.01674,1.02105,-6.22845
02400625,Wriezener Bahnhof,1136.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil",1136.0,6.00858,17.69366,57.69231,0.66099,-3.25872,-0.844279999999998,1136.0,0.35226,0.95799,1.99057,3.30082,niedrig,-0.46207,1136.0,9.2437,22.35294,22.72727,92.27053,68.83803,60.82746,1.43353,43.41534,27.03488,56.42606,46.75325,42.67447,-1.64036,-18.46591
02500726,Hausburgviertel,9134.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",9134.0,4.72577,9.15262,18.65737,0.85727,0.121490000000001,1.18525,9134.0,-0.08349,-0.2496,-0.35324,-0.68633,mittel,-0.24911,9134.0,2.60163,31.96005,9.26316,43.4158,35.75651,25.1259,3.00841,58.08279,14.50617,0.0,53.84705,33.07447,-0.82253,-10.26291
02500727,Forckenbeckplatz,6623.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",6623.0,3.81794,8.45538,14.26844,0.39145,-0.3284,-0.54637,6623.0,-0.39187,-0.34819,-0.61677,-1.35683,mittel,-0.75452,6623.0,2.95455,28.31424,9.81211,45.1505,36.56953,25.92481,1.56977,50.26209,11.69451,0.0,50.61433,32.59424,0.8656,-6.98713
02500728,Samariterviertel,10109.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",10109.0,4.34627,7.31032,11.05491,1.24646,-0.63731,-1.33989,10109.0,-0.21241,-0.51008,-0.80972,-1.53221,mittel,0.17315,10109.0,2.27596,30.12161,9.71429,35.13686,33.02008,23.27629,2.05167,53.42116,11.58983,0.0,55.77773,33.16791,0.9203,-3.63162
02500729,Pettenkofer Straße,5441.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",5441.0,4.05498,7.53538,12.30398,1.01987,-0.65748,-1.05299,5441.0,-0.31135,-0.47826,-0.73473,-1.52434,mittel,-0.07269,5441.0,2.657,27.6699,9.7166,39.95772,33.35784,21.8526,1.20732,54.75189,13.31029,0.0,58.82468,27.89224,-1.3147,-5.82693
02500830,Niederbarnimstraße,3931.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",3931.0,4.49129,7.78428,11.40351,0.75184,-0.17987,-1.83178,3931.0,-0.16314,-0.44307,-0.78879,-1.395,mittel,-0.3635,3931.0,3.57143,30.86053,9.90099,48.12623,38.38718,26.22742,0.72166,52.27934,11.21951,0.0,54.79268,35.28323,0.50258,-1.23518
02500831,Wismarplatz,7877.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7877.0,4.90996,9.85147,21.14804,1.15159,-0.541259999999999,-2.26507,7877.0,-0.02093,-0.1508,-0.20369,-0.37542,mittel,0.07022,7877.0,2.86195,32.59362,10.07752,46.23753,37.76819,27.29466,2.77136,57.16279,17.98867,0.0,52.88049,35.19246,-1.42547,-5.81416
02500832,Traveplatz,9064.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",9064.0,5.45528,11.03266,23.92727,0.7632,-2.3023,-3.20796,9064.0,0.16431,0.01621,-0.03682,0.1437,mittel,-0.35118,9064.0,4.99244,29.55032,10.18868,50.62377,41.01942,29.77714,3.18036,59.57762,21.98131,0.0,46.75541,37.95295,3.47919,0.41119
02500833,Boxhagener Platz,10190.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",10190.0,3.854,7.08538,17.17557,0.62186,0.0228099999999998,1.89255,10190.0,-0.37962,-0.54189,-0.44222,-1.36373,mittel,-0.50453,10190.0,2.09268,29.44039,7.1875,37.8144,37.06575,28.01766,1.89611,52.22417,10.25097,0.0,51.95248,38.1028,-0.26188,-12.6076
02500834,Revaler Straße,11378.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",11378.0,2.9418,5.73036,9.31877,0.65025,-0.0147199999999996,-0.49156,11378.0,-0.68948,-0.73347,-0.91397,-2.33692,mittel,-0.47373,11378.0,1.90583,27.44063,7.04545,35.81395,34.84795,24.35402,2.6296,51.93071,8.82138,0.0,51.51035,34.70772,-0.39395,-5.68163
02500835,Stralauer Kiez,7868.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7868.0,4.21724,8.07067,18.91026,1.13686,-0.273630000000001,0.103950000000001,7868.0,-0.25623,-0.40258,-0.33806,-0.99687,mittel,0.05424,7868.0,2.69841,28.13411,7.31225,45.17073,38.2181,27.31317,2.72775,52.3034,11.06403,15.8363,48.71553,35.89147,0.87201,-6.96325
02500836,Stralauer Halbinsel,4709.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",4709.0,1.43775,3.48269,3.89064,0.2091,0.90068,1.08286,4709.0,-1.20039,-1.05126,-1.2399,-3.49155,hoch,-0.95237,4709.0,0.0,18.26215,3.88548,30.01912,22.89233,10.66044,-2.54591,65.93625,8.31601,0.0,55.0384,22.34119,-1.05712,-1.48366
03100101,Bucher Forst,4499.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",4499.0,7.94118,8.64637,12.37374,2.7287,-0.61246,-1.55384,4499.0,1.00873,-0.32118,-0.73054,-0.0429900000000001,mittel,1.78136,4499.0,5.53846,26.45985,2.78207,20.32147,17.2705,11.11358,1.18516,62.6,28.0,3.46744,58.66348,34.33324,1.47262,4.4252
03100102,Klinikum Buch,3214.0,2.0,mittel,-,negativ,2-,"Status mittel , Dynamik negativ",3214.0,6.32591,10.67206,25,1.97808,0.0345100000000009,3.99408,3214.0,0.46005,-0.03477,0.0276,0.45288,mittel,0.96695,3214.0,6.28931,33.7963,1.72414,49.54628,27.19353,19.60174,10.12658,86.50794,26.44231,57.00062,52.36167,42.48365,6.9302,3.91321
03100103,Karower Chaussee,8979.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",8979.0,7.80798,14.31117,32.92765,1.63972,-2.16324,-3.16068,8979.0,0.96349,0.47975,0.5036,1.94684,mittel,0.59984,8979.0,5.80076,49.90234,1.72936,29.04348,18.44303,13.53157,-2.5863,81.893,28.5,46.11872,69.77458,25.05021,-2.58039,-6.91724
03200204,Blankenfelde,2058.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",2058.0,1.8254,2.6725,4.24028,0.47309,-1.09118,-1.33075,2058.0,-1.06871,-1.16581,-1.2189,-3.45342,hoch,-0.66594,2058.0,0.0,29.95169,0.0,11.34969,6.17104,2.28377,-9.3136,40.42553,18.18182,99.85423,77.87833,28.56963,-4.06763,-7.14143
03200205,Uhlandstraße,8696.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",8696.0,1.81135,4.33533,6.03053,0.43856,0.15828,-0.02311,8696.0,-1.07348,-0.93071,-1.11141,-3.1156,hoch,-0.70341,8696.0,1.50463,26.50841,2.34681,22.63294,16.01886,8.54416,1.82765,53.8358,12.1813,37.07452,67.52075,20.67534,1.44457,1.37478
03200206,Pastor-Niemöller-Platz,6404.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",6404.0,2.43902,5.24672,7.03196,0.0128400000000002,0.32317,-0.561900000000001,6404.0,-0.86027,-0.80185,-1.05128,-2.7134,mittel,-1.16531,6404.0,1.81818,26.30938,2.39234,26.20321,19.39413,12.24235,0.04051,63.64796,15.43536,0.0,66.67769,18.21939,-0.91955,-1.28007
03200207,Herthaplatz,11464.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",11464.0,3.08054,5.90544,11.34605,0.73648,-0.39679,0.23494,11464.0,-0.64236,-0.70872,-0.79224,-2.14332,mittel,-0.38017,11464.0,1.88088,26.45028,2.30687,26.35284,16.76553,9.47313,1.16011,68.13996,28.40801,23.11584,63.7977,17.75218,-0.07837,0.48086
03200308,Nisbléstraße,5220.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",5220.0,1.7452,3.54406,4.81651,0.55886,-0.85858,-1.74855,5220.0,-1.09595,-1.04259,-1.1843,-3.32284,hoch,-0.57288,5220.0,1.78571,22.06119,2.74725,16.98113,12.87356,5.49808,1.09545,64.1115,8.54093,9.55939,77.15145,12.73935,0.10603,2.20804
03200309,Eddastraße,5238.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",5238.0,2.41796,4.77281,8.47851,0.55955,-1.15136,-3.30094,5238.0,-0.86742,-0.86886,-0.96442,-2.7007,mittel,-0.57214,5238.0,2.22717,22.38562,2.76855,26.09127,14.853,7.56014,0.43139,69.94949,33.33333,70.90493,70.28169,15.36003,1.91471,6.9629
03200310,Krugpfuhl,7961.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7961.0,2.07382,5.3134,10.17831,0.60683,-0.760330000000001,-1.17073,7961.0,-0.98432,-0.79242,-0.86236,-2.6391,mittel,-0.52084,7961.0,1.60819,25.72534,2.79617,25.7719,15.70155,6.79563,1.5507,64.32532,25.53191,0.03768,71.43619,14.95067,-0.75081,0.13894
03300411,Karow Nord,11455.0,2.0,mittel,-,negativ,2-,"Status mittel , Dynamik negativ",11455.0,3.93213,10.95591,23.19426,1.22688,0.746259999999999,2.09761,11455.0,-0.35308,0.00536,-0.08083,-0.42855,mittel,0.15191,11455.0,2.77264,35.82555,3.38889,30.42122,19.7643,11.6543,2.11413,79.47566,42.95506,0.0,62.61401,20.93467,-0.32786,-0.28889
03300412,Karow Bahnhof,5138.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",5138.0,1.19889,1.88789,2.13415,0.40862,-0.41662,-0.68509,5138.0,-1.28152,-1.27675,-1.34536,-3.90363,hoch,-0.73589,5138.0,0.77519,16.73469,0.65094,16.14583,9.43947,4.12612,0.26557,65.56604,16.24365,0.0,78.93989,13.78398,0.75644,7.19765
03300413,Karow Ost,3101.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",3101.0,0.71283,1.93486,2.6971,-0.07187,-0.32054,-0.38298,3101.0,-1.44663,-1.27011,-1.31156,-4.0283,hoch,-1.25722,3101.0,0.0,21.30178,0.61069,15.63574,9.28733,3.86972,0.5978,55.83333,12.61261,0.0,79.81928,11.75044,-0.20825,4.38419
03300514,Blankenburg,6875.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",6875.0,1.11137,2.48727,4.05539,0.18502,0.96435,2.09258,6875.0,-1.31125,-1.192,-1.23,-3.73325,hoch,-0.9785,6875.0,0.56818,18.16921,0.38835,17.91045,8.77091,3.75273,0.76547,62.4031,20.08032,6.60364,77.89729,12.75062,1.8444,12.15325
03300516,Heinersdorf,7779.0,2.0,mittel,-,negativ,2-,"Status mittel , Dynamik negativ",7779.0,3.1583,5.60483,12.59982,1.29169,0.946689999999999,4.85728,7779.0,-0.61594,-0.75122,-0.71696,-2.08412,mittel,0.22223,7779.0,2.27596,20.30651,1.87793,34.37026,20.4525,13.94781,0.67798,80.64516,28.35539,0.0,67.30639,29.70013,0.75081,2.53798
03300517,Märchenland,1120.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",1120.0,0.91743,1.33929,4.16667,0.02057,-0.95956,-2.23333,1120.0,-1.37713,-1.35431,-1.22332,-3.95476,hoch,-1.15692,1120.0,0.0,32.55814,0.0,12.33766,4.28571,1.51786,-0.16207,64.70588,0.0,0.53571,85.25346,7.90822,1.15811,12.85714
03400618,Rosenthal,4742.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",4742.0,1.8238,3.26866,4.69974,0.48537,-0.26229,-1.23018,4742.0,-1.06925,-1.08152,-1.19131,-3.34208,hoch,-0.65262,4742.0,1.5534,17.7305,1.88934,33.47594,21.06706,7.12779,0.91594,62.42604,14.28571,0.46394,73.44996,16.66135,1.71728,12.23297
03400619,Wilhelmsruh,10438.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",10438.0,2.5815,4.55068,10.13185,0.5522,0.24256,0.7453,10438.0,-0.81187,-0.90026,-0.86515,-2.57728,mittel,-0.58011,10438.0,2.17391,28.03235,1.71326,33.39141,19.1416,9.475,1.85141,62.18402,18.37381,0.0,67.01518,20.57261,1.80032,3.4391
03400620,Schönholz,3509.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",3509.0,1.90265,4.10373,2.58303,0.32785,1.12399,-0.77518,3509.0,-1.04247,-0.96346,-1.31841,-3.32434,hoch,-0.82353,3509.0,0.82192,18.56764,2.82885,29.90937,18.58079,9.11941,2.29581,60.3125,13.24921,11.02878,73.72004,17.86429,2.62119,3.36709
03400721,Florakiez,11438.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",11438.0,2.88199,5.49047,7.53212,0.55409,0.0711000000000004,1.4884,11438.0,-0.7098,-0.76739,-1.02125,-2.49844,mittel,-0.57806,11438.0,1.5,27.18866,2.47569,26.68205,20.2483,11.217,0.97361,57.75526,14.09018,0.0,65.1566,20.8719,-0.07045,-3.90562
03400722,Parkstraße,3607.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",3607.0,1.71017,3.43776,4.44811,0.21237,-0.12499,0.7334,3607.0,-1.10785,-1.05762,-1.20642,-3.37189,hoch,-0.94882,3607.0,1.23839,23.34096,2.57069,23.93398,15.83033,7.3191,0.08563,55.68182,12.04819,0.0,66.67634,18.46549,-0.57685,-3.47922
03400723,Garbátyplatz,7112.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7112.0,3.72487,6.24297,11.57811,0.7856,-1.33325,0.93622,7112.0,-0.42349,-0.66099,-0.77831,-1.86279,mittel,-0.32687,7112.0,2.21465,29.44915,2.574,29.14643,22.80652,13.30146,1.92951,64.27061,16.70306,0.0,56.60434,25.90749,3.41199,3.19092
03400724,Wolfshagener Straße,7633.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7633.0,3.64842,7.34967,15.40905,0.8095,-0.49863,-0.422789999999999,7633.0,-0.44945,-0.50452,-0.54828,-1.50225,mittel,-0.30094,7633.0,2.51256,38.6918,2.51613,24.09123,13.74296,7.65099,1.14585,61.81507,16.16872,0.0,70.52529,15.5796,-0.23467,0.43034
03400725,Schlosspark,7450.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7450.0,3.47349,6.79195,15.33575,0.88832,-0.46589,2.04703,7450.0,-0.50888,-0.58337,-0.55269,-1.64494,mittel,-0.21542,7450.0,1.45455,35.64477,2.5355,25.35771,13.55705,7.4094,1.88622,66.30435,23.78277,5.66443,65.59898,16.19514,2.05791,5.87196
03400826,Tiroler Viertel,6620.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",6620.0,3.55987,6.40483,12.40602,0.94626,-0.75229,0.44191,6620.0,-0.47953,-0.63811,-0.7286,-1.84624,mittel,-0.15256,6620.0,1.1976,33.68842,3.17073,29.78903,18.9426,13.02115,0.88784,72.73782,17.3445,0.0,64.05375,24.03101,-0.03628,2.79339
03400827,Trelleborger Viertel,9628.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",9628.0,3.6058,5.85791,10.59078,0.81585,-0.56011,1.00775,9628.0,-0.46393,-0.71544,-0.83759,-2.01696,mittel,-0.29405,9628.0,2.21566,32.43762,3.12744,29.15864,23.60823,15.56917,0.73547,59.70647,9.01024,0.0,61.31837,24.78794,0.58955,-5.62353
03400828,Spiekermann Straße,4615.0,2.0,mittel,+,positiv,2+,"Status mittel , Dynamik positiv",4615.0,2.81385,4.96208,8.78735,-0.24415,-1.22521,-3.09384,4615.0,-0.73295,-0.8421,-0.94588,-2.52093,mittel,-1.44414,4615.0,1.21581,31.44796,3.20197,31.52174,23.25027,15.99133,4.40509,54.33604,6.83995,0.0,61.60531,24.54185,6.21531,-3.95397
03400829,Arnold-Zweig-Straße,5583.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",5583.0,2.84784,6.39441,13.45455,0.92635,-0.41159,0.982889999999999,5583.0,-0.7214,-0.63958,-0.66564,-2.02662,mittel,-0.17416,5583.0,1.7316,31.41524,3.1746,27.80639,17.37417,10.54988,1.83248,65.70458,15.52347,0.0,72.29844,16.44292,0.63348,2.4792
03400830,Kissingenviertel,9292.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",9292.0,4.3853,8.2867,18.82262,1.17839,-0.0154800000000002,2.04466,9292.0,-0.19915,-0.37203,-0.34332,-0.9145,mittel,0.0993,9292.0,1.31965,42.36791,3.17003,26.30156,15.78777,9.00775,1.95915,64.39665,23.16176,0.0,68.14681,19.48994,0.38213,-1.39311
03500932,Bühringstraße,5096.0,2.0,mittel,+,positiv,2+,"Status mittel , Dynamik positiv",5096.0,5.10174,8.83046,20.91988,0.35405,-4.22704,-8.24172,5096.0,0.04422,-0.29515,-0.21739,-0.46832,mittel,-0.7951,5096.0,2.23881,46.54545,3.00679,27.51938,13.9325,9.49765,-5.88835,71.4876,28.60169,10.89089,68.06879,21.03816,-4.57453,-12.12812
03500933,Weißer See,7551.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7551.0,3.12375,6.46272,10.92003,0.48232,-0.11871,0.845090000000001,7551.0,-0.62768,-0.62992,-0.81782,-2.07542,mittel,-0.65593,7551.0,1.0772,29.80769,2.51076,26.29602,17.24275,10.26354,1.77094,52.64516,12.76316,0.0,65.71468,20.82254,1.07792,-2.53421
