id,name,inhabitants,status_index,status_index_class,dynamic_index,dynamic_index_class,status_dynamic_index,status_dynamic_index_class,inhabitants,s1_percentage_unemployed,s3_percentage_transfer_payments_recipients,s4_percentage_transfer_payments_recipients_below_15_years,d1_percentage_unemployed,d3_percentage_transfer_payments_recipients,d4_percentage_transfer_payments_recipients_below_15_years,inhabitants,z_s1_percentage_unemployed,z_s3_percentage_transfer_payments_recipients,z_s4_percentage_transfer_payments_recipients_below_15_years,z_d1_percentage_unemployed,z_d3_percentage_transfer_payments_recipients,z_d4_percentage_transfer_payments_recipients_below_15_years,inhabitants,k01_youth_unemployment,k02_single_parent_households,k03_old_age_poverty,k04_children_with_migration_background,k05_inhabitants_with_migration_background,k06_change_proportion_of_foreigner,k07_foreign_transfer_recipients,k08_urban_apartments,k09_simple_residential_area,k10_duration_of_residence_over_5_years,k11_migration_volume,k12_balance_of_migration,k13_balance_of_migration_of_children_below_6
09031202,Schmöckwitz/ Rauchfangswerder,2577.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",2577.0,0.81199,3.76407,10.30641,-0.45785,0.41053,2.10452,2577.0,-1.3375,-0.99596,-0.85272,-3.18618,hoch,0.55953,2577.0,0.0,-,0.97245,20.95238,10.43849,5.51028,0.7022,62.67606,20.45455,0.0,2.12573,49.27435,56.61622
09041301,Kietzer Feld/Nachtheide,14701.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",14701.0,3.0259,6.83627,17.35875,-0.66476,0.0066,-0.21175,14701.0,-0.37429,-0.60889,-0.45838,-1.44156,mittel,0.33339,14701.0,2.537,-,1.48893,16.34062,9.10142,5.4282,0.33712,72.05514,28.77604,22.97596,2.11353,39.61975,0.6122
09041302,Wendenschloß,1898.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",1898.0,0.45126,1.79136,2.90909,-0.6527,-0.30577,-2.62451,1898.0,-1.49444,-1.24451,-1.26635,-4.0053,hoch,0.34657,1898.0,1.0101,-,0.58252,17.35016,9.90516,4.4784,0.94639,57.64706,8.53659,0.31414,2.2039,52.81665,0.0
09041401,Allende I,4833.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4833.0,2.68097,6.68322,20.39046,-0.80789,0.1939,1.20069,4833.0,-0.52436,-0.62817,-0.28885,-1.44138,mittel,0.17696,4833.0,4.46097,-,0.84349,15.35649,8.04883,3.41403,-5.3526,56.36364,35.94771,35.07076,1.7873,40.63811,2.97952
09041402,Allende II,1558.0,2.0,mittel,-,negativ,2-,"Status mittel, Dynamik negativ",1558.0,2.55885,6.22593,16.07143,0.25369,1.24277,7.29094,1558.0,-0.57749,-0.68579,-0.53036,-1.79364,mittel,1.33717,1558.0,3.36134,-,2.52101,23.07692,13.60719,6.67522,3.51024,75.0,39.60396,21.47651,1.98652,39.71181,0.0
09041501,Altstadt Kietz,7712.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7712.0,5.56618,15.75467,32.5834,-0.58493,1.32769,2.40737,7712.0,0.73091,0.51476,0.39293,1.6386,mittel,0.42064,7712.0,3.25318,-,5.60669,31.36213,18.3999,11.89056,4.4671,60.8506,45.01109,49.59759,1.78242,35.01413,22.86048
09041601,Müggelheim,6755.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",6755.0,0.83037,2.16136,4.89845,-0.29484,0.04954,1.91918,6755.0,-1.3295,-1.19789,-1.15512,-3.68251,hoch,0.73768,6755.0,0.22026,-,0.82208,12.56182,7.35751,3.13842,0.82909,51.41509,8.37696,0.0,2.05848,46.22457,4.2191
09051701,Hirschgarten,4052.0,2.0,mittel,-,negativ,2-,"Status mittel, Dynamik negativ",4052.0,5.71308,7.25568,14.02062,1.32624,1.00394,0.55908,4052.0,0.79482,-0.55605,-0.64503,-0.40626,mittel,2.50937,4052.0,6.95364,-,1.24585,16.87612,10.73544,7.00888,2.59917,79.92958,53.5316,38.66379,2.01259,37.50666,0.0
09051702,Bölschestraße,15002.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",15002.0,1.75232,4.05946,7.98383,-0.45294,0.21881,0.97546,15002.0,-0.92839,-0.95875,-0.98259,-2.86973,mittel,0.56489,15002.0,1.04603,-,0.86283,14.60818,8.25223,3.96614,0.81326,60.84034,25.88652,24.22202,1.97587,39.78016,0.40661
09051801,Rahnsdorf/Hessenwinkel,9477.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",9477.0,1.52166,3.10225,5.66929,-0.54074,0.34488,0.86,9477.0,-1.02874,-1.07935,-1.11201,-3.2201,hoch,0.46893,9477.0,1.27389,-,0.83937,18.12749,9.38061,5.01213,-0.57713,73.68421,23.24561,2.10671,2.09085,47.75646,2.00485
09051901,Dammvorstadt,11304.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",11304.0,2.9781,6.71444,12.45602,-0.93629,-0.21773,-1.67357,11304.0,-0.39509,-0.62424,-0.73252,-1.75185,mittel,0.03663,11304.0,1.69903,-,1.83716,17.58174,12.15499,7.28061,2.00472,57.47266,21.44638,8.19113,1.94869,42.49973,8.97912
09052001,Köpenick Nord,12900.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",12900.0,2.38285,4.84496,10.06378,-0.64786,-0.22745,-0.89312,12900.0,-0.65406,-0.85978,-0.86629,-2.38013,mittel,0.35186,12900.0,1.39037,-,1.15665,15.27943,8.06202,4.14729,0.99269,50.28037,22.41379,10.8442,2.25093,42.38264,1.70543
10010101,Marzahn West,5752.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil",5752.0,6.05986,22.89638,44.82759,-1.23258,-1.77299,-4.64609,5752.0,0.94569,1.41457,1.07759,3.43785,niedrig,-0.28718,5752.0,2.71967,-,13.55463,40.22787,26.25174,14.04729,1.65089,68.19307,45.21073,94.07677,1.90421,32.52173,100.0
10010102,Havemannstraße,18455.0,3.0,niedrig,+,positiv,3+,"Status niedrig, Dynamik positiv",18455.0,5.90391,22.05906,44.34968,-2.83505,-3.50316,-9.7811,18455.0,0.87785,1.30907,1.05087,3.23779,niedrig,-2.03854,18455.0,3.46133,-,10.37772,38.90482,26.00921,12.31103,3.37154,75.74824,33.68229,50.31237,1.83479,31.87776,100.0
10010204,Wuhletalstraße,10747.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",10747.0,5.53441,20.12655,42.94245,-1.79786,-2.28971,-3.48009,10747.0,0.71709,1.06559,0.97218,2.75486,mittel,-0.90498,10747.0,3.41023,-,6.12048,37.10721,24.29515,11.44505,3.00913,71.70732,43.50703,21.54995,1.94585,32.50777,72.60631
10010205,Marzahn Ost,8172.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",8172.0,5.45032,19.22418,43.47134,-1.97222,-0.80227,-2.93441,8172.0,0.6805,0.9519,1.00175,2.63415,mittel,-1.09554,8172.0,2.72597,-,5.83333,25.27548,15.78561,8.40675,-0.3443,60.84425,45.90909,29.97064,1.99719,35.29381,30.91043
10010206,Ringkolonnaden,17600.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",17600.0,4.72942,16.125,39.87629,-1.64394,-0.77186,-4.10181,17600.0,0.36686,0.56142,0.80073,1.72901,mittel,-0.73676,17600.0,3.2345,-,3.65065,45.6968,25.375,15.01136,4.1151,69.11431,30.57276,22.04198,2.02722,34.81642,18.59091
10010207,Marzahner Promenade,10733.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",10733.0,4.98816,15.62471,37.20317,-1.53358,-2.63398,-8.84334,10733.0,0.47943,0.49839,0.65126,1.62908,mittel,-0.61615,10733.0,1.97802,-,3.81679,41.65271,23.86099,10.57486,1.25503,71.45374,36.17998,56.1982,1.97158,34.86574,0.0
10010308,Marzahner Chaussee,2187.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",2187.0,4.17537,6.53864,9.15493,0.53673,-0.41714,-5.32783,2187.0,0.12581,-0.64639,-0.91711,-1.43769,mittel,1.64651,2187.0,4.51977,-,1.28755,40.92308,27.11477,16.55235,-4.78728,62.70718,18.69688,23.73887,2.03201,42.42433,98.81116
10010309,Springpfuhl,14391.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",14391.0,4.28961,12.52866,31.40794,-1.28405,-1.80574,-6.64948,14391.0,0.17551,0.10831,0.32721,0.61103,mittel,-0.34344,14391.0,2.36579,-,2.98368,44.12214,23.01438,9.67271,2.09864,72.48563,32.15078,32.04159,2.16128,36.62761,23.7857
10010310,Alt-Marzahn,18199.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",18199.0,4.00864,11.85779,29.17362,-1.38635,-1.39847,-6.93265,18199.0,0.05327,0.02379,0.20227,0.27933,mittel,-0.45524,18199.0,2.39774,-,2.48495,40.10079,22.39134,10.64894,3.26315,73.27141,29.98933,17.51016,2.05682,37.13155,75.72944
10010311,Landsberger Tor,3695.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",3695.0,2.00547,7.28011,16.36691,-0.57777,0.11776,0.2778,3695.0,-0.81825,-0.55297,-0.51384,-1.88506,mittel,0.42846,3695.0,1.96078,-,2.32804,25.86207,14.18133,5.08796,2.1207,55.85106,47.09302,24.84366,1.46171,36.01867,0.0
10020412,Alte Hellersdorfer Straße,6835.0,4.0,sehr niedrig,+,positiv,4+,"Status sehr niedrig, Dynamik positiv",6835.0,7.78404,28.60278,49.09205,-2.94595,-5.21551,-11.31533,6835.0,1.69583,2.13353,1.31604,5.1454,sehr niedrig,-2.15974,6835.0,4.92041,-,11.34185,41.57549,29.77323,16.09364,3.28188,66.72727,44.98141,18.91646,1.34777,30.51792,0.0
10020413,Gut Hellersdorf,16114.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",16114.0,5.44484,19.66613,42.92683,-2.0012,-0.99066,-4.918,16114.0,0.67812,1.00758,0.97131,2.65701,mittel,-1.12721,16114.0,2.85919,-,7.65052,36.65445,21.47822,13.96301,4.2399,66.4,41.12065,47.91221,1.6153,32.54648,0.9619
10020414,Helle Mitte,1676.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",1676.0,4.34783,19.33174,40.38462,-1.52944,-2.71645,-5.70913,1676.0,0.20084,0.96545,0.82915,1.99544,mittel,-0.61162,1676.0,2.41546,-,17.28395,68.46847,43.97375,17.42243,5.07304,65.41096,39.92933,0.0,1.4827,31.92601,0.0
10020415,Hellersdorfer Promenade,5776.0,4.0,sehr niedrig,+,positiv,4+,"Status sehr niedrig, Dynamik positiv",5776.0,7.54811,28.99931,58.31843,-3.82666,-4.37006,-11.64391,5776.0,1.59319,2.18349,1.83195,5.60863,sehr niedrig,-3.12227,5776.0,3.90244,-,8.6758,42.55975,30.4536,23.13019,6.28335,53.74251,44.01515,16.31333,1.68179,29.68837,0.0
10020416,Böhlener Straße,5646.0,3.0,niedrig,+,positiv,3+,"Status niedrig, Dynamik positiv",5646.0,6.03175,24.56606,48.27586,-4.05771,-2.49361,-6.99216,5646.0,0.93346,1.62493,1.27041,3.8288,niedrig,-3.37479,5646.0,4.38185,-,8.78661,31.64452,28.01984,19.25257,4.09122,41.49034,28.28761,8.75887,1.7492,31.15019,0.0
10020517,Adele-Sandrock-Straße,9213.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",9213.0,3.0194,10.65885,25.83919,-0.54521,-0.15257,-3.17489,9213.0,-0.37712,-0.12727,0.01582,-0.48857,mittel,0.46405,9213.0,1.95783,-,3.11688,28.43137,14.66406,9.04157,5.12554,80.07203,29.55665,22.95432,2.08162,35.46717,0.0
10020518,Schleipfuhl,5314.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5314.0,6.26506,19.89085,40.89609,-0.72738,0.36308,0.14406,5314.0,1.03497,1.03589,0.85775,2.92861,mittel,0.26495,5314.0,3.84615,-,4.5283,28.29109,19.36394,12.75875,4.18511,55.16224,46.66667,99.56693,1.31916,30.8041,0.0
10020519,Boulevard Kastanienallee,6105.0,3.0,niedrig,+,positiv,3+,"Status niedrig, Dynamik positiv",6105.0,6.71335,26.30631,48.67002,-3.99401,-3.57305,-8.69878,6105.0,1.23001,1.84419,1.29245,4.36665,niedrig,-3.30517,6105.0,2.5641,-,8.55148,39.5466,29.89353,20.0819,-0.85679,60.52202,30.94842,0.0,1.80917,29.80622,0.0
10020620,Kaulsdorf Nord II,3367.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",3367.0,4.18529,14.43421,38.27751,-1.50381,-1.7222,-5.43834,3367.0,0.13013,0.3484,0.71133,1.18986,mittel,-0.58361,3367.0,2.71493,-,6.96721,26.18026,17.07752,8.16751,2.55975,70.18182,33.08271,0.24691,2.16187,34.89308,0.0
10020621,Gelbes Viertel,6329.0,3.0,niedrig,-,negativ,3-,"Status niedrig, Dynamik negativ",6329.0,6.89034,24.83805,47.47082,0.01678,1.03637,1.42055,6329.0,1.30701,1.6592,1.22539,4.1916,niedrig,1.07825,6329.0,3.96825,-,9.12106,28.26389,19.89256,12.11882,4.73947,62.32073,51.00134,86.27746,1.42566,32.28551,0.0
10020622,Kaulsdorf Nord I,8634.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",8634.0,3.12853,10.1691,26.02871,-1.3499,-1.38228,-5.48222,8634.0,-0.32964,-0.18898,0.02642,-0.4922,mittel,-0.4154,8634.0,2.31214,-,2.84713,25.12438,13.57424,6.03428,1.11017,64.10749,35.21127,0.0,2.01031,31.25087,0.0
10020623,Rotes Viertel,6527.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6527.0,3.65736,10.77065,25.16383,-1.10118,0,-0.40511,6527.0,-0.09956,-0.11319,-0.02194,-0.23469,mittel,-0.14358,6527.0,2.82051,-,3.79353,23.46821,12.44063,5.27042,1.68531,72.38372,37.42331,83.74724,1.54788,35.69894,0.0
10030724,Oberfeldstraße,7871.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",7871.0,0.52728,1.20696,2.1519,-0.12361,-0.22912,0.1083,7871.0,-1.46137,-1.31814,-1.30869,-4.0882,hoch,0.92482,7871.0,0.0,-,0.37209,17.69912,17.31673,11.12946,1.07689,71.57534,2.09059,1.21889,2.03939,44.0836,0.0
10030725,Buckower Ring,6311.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6311.0,3.89329,11.39281,18.55263,-1.64635,0.67342,2.74985,6311.0,0.00308,-0.0348,-0.39162,-0.42334,mittel,-0.7394,6311.0,2.13523,-,5.17986,35.4874,20.91586,12.59705,0.40077,80.12579,23.6911,36.90816,2.04437,35.99002,54.69815
10030726,Alt-Biesdorf,3497.0,2.0,mittel,-,negativ,2-,"Status mittel, Dynamik negativ",3497.0,1.50023,4.57535,10.9462,-0.11964,1.71726,5.10864,3497.0,-1.03806,-0.89375,-0.81695,-2.74876,mittel,0.92916,3497.0,1.20482,-,0.72727,37.25806,18.84472,11.89591,7.77494,86.77885,31.8408,0.33091,1.84158,38.8553,59.70832
10030727,Biesdorf Süd,9733.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",9733.0,0.47224,1.09935,1.98822,-0.09994,-0.10301,-1.45723,9733.0,-1.48531,-1.3317,-1.31785,-4.13486,hoch,0.95069,9733.0,0.15699,-,0.44763,18.11869,10.58255,3.90424,0.80172,65.52632,3.89972,0.0,1.99784,44.38919,71.51957
10040828,Kaulsdorf Nord,7805.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7805.0,1.64461,4.36899,10.47992,-0.66135,-0.85189,-2.50323,7805.0,-0.97525,-0.91975,-0.84302,-2.73802,mittel,0.33712,7805.0,0.34542,-,0.66934,14.74465,8.9558,3.93338,0.82417,48.85993,13.69863,1.73889,2.0091,44.89673,0.11531
10040829,Alt-Kaulsdorf,3923.0,2.0,mittel,-,negativ,2-,"Status mittel, Dynamik negativ",3923.0,1.84603,4.84323,6.917,0.51592,0.96232,2.20608,3923.0,-0.88762,-0.86,-1.04225,-2.78987,mittel,1.62377,3923.0,1.47929,-,1.60735,16.69421,10.1453,6.42366,1.39973,67.46032,43.49593,0.0,1.89217,41.64899,0.0
10040830,Kaulsdorf Süd,7646.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",7646.0,0.40127,1.54329,2.19048,-0.4608,-0.25923,-1.23987,7646.0,-1.51619,-1.27577,-1.30654,-4.0985,hoch,0.5563,7646.0,0.0,-,0.53735,12.15107,6.76171,2.17107,0.15649,63.85542,6.89655,0.05838,2.12883,47.339,98.31284
10040931,Mahlsdorf Nord,9714.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",9714.0,0.72624,1.67799,1.63205,-0.22933,-0.13473,-0.47765,9714.0,-1.3748,-1.25879,-1.33776,-3.97135,hoch,0.80928,9714.0,1.14379,-,0.68898,14.99039,8.45172,3.47951,1.0125,64.20118,10.06098,0.11762,2.077,45.64731,97.34404
10040932,Alt-Mahlsdorf,4273.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",4273.0,1.25809,1.89562,3.36449,-0.20587,-0.22774,0.52606,4273.0,-1.14341,-1.23137,-1.24089,-3.61567,hoch,0.83492,4273.0,0.5988,-,0.73222,15.79755,10.22701,5.19541,0.9487,55.85586,9.72222,5.0,1.99906,44.62626,74.32717
10040933,Mahlsdorf Süd,15169.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",15169.0,0.59426,1.5624,2.66602,-0.45794,-0.41766,-1.19437,15169.0,-1.43222,-1.27336,-1.27995,-3.98553,hoch,0.55943,15169.0,0.18519,-,0.68739,12.20105,6.98794,2.61059,0.23044,48.48485,15.26718,0.0,2.12018,47.16448,97.98932
11010101,Dorf Malchow,648.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",648.0,1.84805,4.62963,12.85714,-1.62417,-4.66091,0.35714,648.0,-0.88674,-0.88691,-0.71009,-2.48374,mittel,-0.71516,648.0,1.69492,-,0.0,9.89011,11.7284,7.56173,1.9874,30.61224,6.12245,28.94737,1.46296,31.22531,97.22222
11010102,Dorf Wartenberg,2594.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",2594.0,0.90344,1.81187,3.24484,-0.31337,-0.26087,-0.63576,2594.0,-1.29771,-1.24193,-1.24758,-3.78722,hoch,0.71743,2594.0,0.0,-,0.0,9.1358,5.97533,2.08173,0.32185,50.0,0.0,1.04257,2.10678,45.55474,83.96299
11010103,Dorf Falkenberg,1541.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",1541.0,1.6844,5.38611,12.4498,-0.8797,0.83499,4.08327,1541.0,-0.95794,-0.7916,-0.73287,-2.48241,mittel,0.09848,1541.0,1.93548,-,0.0,41.37931,24.65931,18.81895,-1.62993,96.89655,19.31034,0.0,1.65152,37.93251,99.80532
11010204,Falkenberg Ost,8928.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil",8928.0,7.17797,23.61111,48.56269,-1.20902,-1.15593,-2.76642,8928.0,1.43215,1.50462,1.28644,4.22321,niedrig,-0.26143,8928.0,3.77834,-,7.0529,45.06369,29.6931,17.28271,3.02426,77.965,49.90086,54.23211,1.8573,32.69691,0.0
11010205,Falkenberg West,6704.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6704.0,5.56269,18.51134,40.81827,-0.37688,-2.4182,-7.12694,6704.0,0.72939,0.86208,0.8534,2.44487,mittel,0.64802,6704.0,3.5524,-,6.23085,45.43987,27.67005,14.37947,2.31333,73.02905,44.15863,44.12707,1.96092,34.5625,0.0
11010206,Wartenberg Süd,6078.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6078.0,5.52938,17.62093,41.99134,-0.32745,-0.27135,-3.3173,6078.0,0.7149,0.7499,0.919,2.3838,mittel,0.70204,6078.0,5.07519,-,5.97681,40.70632,25.02468,15.3669,4.76159,69.16488,43.77729,66.46653,2.00313,33.33087,0.0
11010207,Wartenberg Nord,7459.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7459.0,5.68387,18.75587,40.65421,-0.83742,0.54977,1.51613,7459.0,0.78211,0.89289,0.84423,2.51923,mittel,0.14469,7459.0,2.97177,-,6.18729,36.66895,24.48049,16.58399,7.05215,76.87955,43.84806,91.67768,1.92894,30.03472,0.0
11010308,Zingster Straße Ost,11808.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",11808.0,6.02664,18.86009,44.31756,-1.22067,-1.66493,-5.99655,11808.0,0.93124,0.90602,1.04907,2.88633,mittel,-0.27417,11808.0,3.76106,-,3.68818,53.92992,28.68394,16.25169,2.70144,80.35435,46.62054,36.26479,1.82512,32.98713,0.0
11010309,Zingster Straße West,9715.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil",9715.0,7.41366,22.47041,51.868,-0.96565,-0.29071,0.01859,9715.0,1.53469,1.3609,1.47127,4.36686,niedrig,0.00455,9715.0,4.88599,-,5.39523,45.59059,27.10242,16.19146,2.80986,78.76669,52.39974,88.02943,1.84457,32.28749,1.2352
11010310,Mühlengrund,5754.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5754.0,4.29846,10.79249,24.33511,-0.94669,0.80776,-3.54259,5754.0,0.17936,-0.11043,-0.06828,0.000649999999999998,mittel,0.02527,5754.0,3.69458,-,1.91865,39.81154,19.41258,12.72158,7.70058,83.06011,26.58228,3.73349,2.04049,36.43239,0.0
11020411,Malchower Weg,9461.0,2.0,mittel,-,negativ,2-,"Status mittel, Dynamik negativ",9461.0,4.41907,13.49752,33.07601,-0.46821,2.20126,4.57165,9461.0,0.23184,0.23038,0.42048,0.8827,mittel,0.5482,9461.0,3.98593,-,1.0951,48.63874,27.17472,19.77592,3.42665,75.41422,39.29155,35.84154,1.84357,38.12335,32.67097
11020412,Hauptstraße,6827.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6827.0,4.5045,12.87535,28.46482,-0.77833,0.48845,1.33397,6827.0,0.269,0.15199,0.16264,0.58363,mittel,0.20927,6827.0,4.15973,-,2.57331,33.21067,21.40032,12.68493,2.93454,78.75289,36.47059,43.376,1.84913,34.07749,12.5531
11020513,Orankesee,3964.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",3964.0,1.02784,3.55701,6.75159,-0.80143,-1.25116,-3.75373,3964.0,-1.24359,-1.02205,-1.05149,-3.31713,hoch,0.18402,3964.0,0.95541,-,0.94787,37.59647,20.91322,15.74168,0.17117,90.38462,17.01783,23.43459,1.64178,37.20156,0.0
11020514,Große-Leege-Straße,9628.0,2.0,mittel,-,negativ,2-,"Status mittel, Dynamik negativ",9628.0,4.77952,13.55422,34.70383,0.29264,1.51984,6.47735,9628.0,0.38866,0.23752,0.5115,1.13768,mittel,1.37974,9628.0,2.67966,-,3.20557,43.00678,23.8575,18.30079,4.56925,75.65267,43.80403,46.71573,1.88367,35.50571,0.0
11020515,Landsberger Allee,14813.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",14813.0,4.65708,13.4949,33.69981,-0.92318,-1.28932,-5.70956,14813.0,0.33539,0.23005,0.45536,1.0208,mittel,0.05096,14813.0,2.72206,-,2.68949,47.74115,25.87592,15.0746,2.80947,78.45947,36.57979,31.5783,1.8211,34.23574,0.0
11020516,Weiße Taube,4033.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",4033.0,1.00223,2.62832,5.89319,-0.11777,-0.80792,-2.36768,4033.0,-1.25473,-1.13906,-1.09949,-3.49328,hoch,0.9312,4033.0,0.78125,-,0.8794,30.99042,16.38978,7.83536,3.64744,73.73418,6.64557,0.0,1.74436,39.31565,11.9762
11030617,Hohenschönhausener Straße,6310.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil",6310.0,6.60403,17.35341,51.03093,-1.53049,-1.34282,-6.61099,6310.0,1.18245,0.71619,1.42446,3.3231,niedrig,-0.61277,6310.0,3.4188,-,3.15091,73.00337,35.40412,22.47227,5.03348,81.87588,34.35495,25.93741,1.85357,31.24659,0.0
11030618,Fennpfuhl West,16424.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",16424.0,3.76051,10.39942,30.40422,-0.97469,-1.21522,-1.08367,16424.0,-0.05468,-0.15996,0.27108,0.05644,mittel,-0.00533,16424.0,1.37672,-,2.55854,45.85859,27.33195,16.38456,3.47244,73.91304,18.65186,32.22787,1.93272,34.46523,0.0
11030619,Fennpfuhl Ost,11012.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",11012.0,5.48288,14.34798,35.2132,-0.85978,-2.26923,-7.13183,11012.0,0.69467,0.33753,0.53998,1.57218,mittel,0.12025,11012.0,2.18069,-,3.52087,51.60315,31.68362,18.70687,3.22096,70.72816,25.28736,27.04483,1.87196,32.86978,7.13767
11030720,Herzbergstraße,5732.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5732.0,2.67587,9.45569,28.68069,-1.24821,-1.58904,-6.03931,5732.0,-0.52658,-0.27886,0.17471,-0.63073,mittel,-0.30427,5732.0,0.51546,-,5.91304,68.61063,61.30495,55.56525,-2.93595,54.19152,8.448,14.65116,1.48744,31.86567,94.66155
11030721,Rüdigerstraße,25075.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",25075.0,3.76756,10.15354,20.72232,-0.89667,-0.03322,0.65917,25075.0,-0.05162,-0.19094,-0.2703,-0.51286,mittel,0.07994,25075.0,2.35675,-,3.64201,37.45093,26.23729,18.06181,-1.63258,64.69419,21.61675,31.27987,1.73468,34.60726,28.86142
11030824,Frankfurter Allee Süd,10084.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",10084.0,4.23433,14.02221,37.29904,-0.91575,-0.03109,-1.47124,10084.0,0.15146,0.29649,0.65662,1.10457,mittel,0.05908,10084.0,2.1815,-,4.04265,57.61317,35.89845,22.22332,3.68854,79.9643,26.09489,49.83492,1.84193,32.83558,22.20349
11040925,Victoriastadt,4214.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4214.0,2.81307,7.3327,10.61947,-0.66606,-1.9678,-2.9326,4214.0,-0.46689,-0.54634,-0.83522,-1.84845,mittel,0.33197,4214.0,2.04678,-,15.38462,23.18841,22.82867,14.80778,2.52065,47.91667,12.4183,12.76091,1.58258,36.35501,2.63408
11040926,Weitlingstraße,29258.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",29258.0,4.32551,11.09782,23.63302,-1.04833,-0.47523,-2.34366,29258.0,0.19113,-0.07196,-0.10754,0.01163,mittel,-0.08582,29258.0,2.23818,-,5.84141,33.34118,21.92563,14.65582,2.81156,59.70149,26.98185,26.00153,1.87432,36.31988,76.14328
11041022,Rosenfelder Ring,5507.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5507.0,6.11247,14.39985,47.15447,-1.04044,-0.19266,0.26731,5507.0,0.96858,0.34407,1.2077,2.52035,mittel,-0.07719,5507.0,3.45423,-,4.1979,64.73684,34.17469,24.42346,3.20467,68.77323,36.33611,7.99488,1.78319,35.75086,79.5533
